,id,revenue,sales,customers,price
190,NY2018,358602,2954350,8,12.14
191,OH2018,2632,35918,2,7.33
192,OK2018,0,0,0,0.0
193,OR2018,2381,25996,2,9.16
194,PA2018,54696,703259,6,7.78
195,RI2018,4586,26966,1,17.01
196,SC2018,0,0,0,0.0
197,SD2018,0,0,0,0.0
198,TN2018,0,0,0,0.0
199,TX2018,15123,187255,3,8.08
200,UT2018,5439,51359,1,10.59
201,VA2018,16434,198595,1,8.28
202,VT2018,0,0,0,0.0
203,WA2018,670,7137,6,9.38
204,WI2018,29,208,1,13.85
205,WV2018,0,0,0,0.0
206,WY2018,0,0,0,0.0
207,US2018,743609,7664804,83,9.7
208,AK2017,0,0,0,0.0
209,AL2017,0,0,0,0.0
210,AR2017,48,389,2,12.26
211,AZ2017,730,7560,2,9.65
212,CA2017,72460,834646,15,8.68
213,CO2017,7144,73155,1,9.77
214,CT2017,19380,176981,4,10.95
215,DC2017,29842,335386,3,8.9
216,DE2017,0,0,0,0.0
217,FL2017,7443,86305,2,8.62
218,GA2017,9036,169053,1,5.35
219,HI2017,0,0,0,0.0
220,IA2017,0,0,0,0.0
221,ID2017,0,0,0,0.0
222,IL2017,33051,520340,3,6.35
223,IN2017,2249,20036,1,11.23
224,KS2017,0,0,0,0.0
225,KY2017,0,0,0,0.0
226,LA2017,1286,12941,1,9.93
227,MA2017,21659,348263,2,6.22
228,MD2017,40932,528841,5,7.74
229,ME2017,0,0,0,0.0
230,MI2017,698,5823,2,11.99
231,MN2017,2291,23966,1,9.56
232,MO2017,1924,22840,2,8.42
233,MS2017,0,0,0,0.0
234,MT2017,0,0,0,0.0
235,NC2017,303,3540,1,8.55
236,ND2017,0,0,0,0.0
237,NE2017,0,0,0,0.0
238,NH2017,0,0,0,0.0
239,NJ2017,27027,306645,6,8.81
240,NM2017,0,0,0,0.0
241,NV2017,748,8691,1,8.61
242,NY2017,350433,2766736,8,12.67
243,OH2017,2940,39221,2,7.5
244,OK2017,0,0,0,0.0
245,OR2017,2367,25321,2,9.35
246,PA2017,54024,754716,6,7.16
247,RI2017,4707,27552,1,17.08
248,SC2017,0,0,0,0.0
249,SD2017,0,0,0,0.0
250,TN2017,0,0,0,0.0
251,TX2017,14866,182259,3,8.16
252,UT2017,5752,56081,1,10.26
253,VA2017,14431,177947,1,8.11
254,VT2017,0,0,0,0.0
255,WA2017,658,7162,6,9.18
256,WI2017,28,197,1,14.31
257,WV2017,0,0,0,0.0
258,WY2017,0,0,0,0.0
259,US2017,728456,7522593,86,9.68
260,AK2016,0,0,0,0.0
261,AL2016,0,0,0,0.0
262,AR2016,44,425,2,10.4
263,AZ2016,718,7232,2,9.93
264,CA2016,76635,781758,15,9.8
265,CO2016,6348,64745,1,9.8
266,CT2016,19821,182772,4,10.84
267,DC2016,31550,331178,3,9.53
268,DE2016,0,0,0,0.0
269,FL2016,7921,95236,2,8.32
270,GA2016,8677,170971,1,5.08
271,HI2016,0,0,0,0.0
272,IA2016,0,0,0,0.0
273,ID2016,0,0,0,0.0
274,IL2016,34577,518549,3,6.67
275,IN2016,2054,20913,1,9.82
276,KS2016,0,0,0,0.0
277,KY2016,0,0,0,0.0
278,LA2016,1104,12227,1,9.03
279,MA2016,20303,341803,2,5.94
280,MD2016,42342,539571,5,7.85
281,ME2016,0,0,0,0.0
282,MI2016,491,4223,1,11.63
283,MN2016,2432,24164,1,10.06
284,MO2016,1779,21399,2,8.31
285,MS2016,0,0,0,0.0
286,MT2016,0,0,0,0.0
287,NC2016,505,6402,1,7.88
288,ND2016,0,0,0,0.0
289,NE2016,0,0,0,0.0
290,NH2016,0,0,0,0.0
291,NJ2016,26323,303168,7,8.68
292,NM2016,0,0,0,0.0
293,NV2016,656,8378,1,7.83
294,NY2016,332153,2755565,8,12.05
295,OH2016,3228,40693,2,7.93
296,OK2016,0,0,0,0.0
297,OR2016,2224,24014,2,9.26
298,PA2016,60120,787189,6,7.64
299,RI2016,5071,27096,1,18.71
300,SC2016,0,0,0,0.0
301,SD2016,0,0,0,0.0
302,TN2016,0,0,0,0.0
303,TX2016,14385,181641,3,7.92
304,UT2016,5524,56575,1,9.76
305,VA2016,14178,182747,1,7.76
306,VT2016,0,0,0,0.0
307,WA2016,541,6086,6,8.89
308,WI2016,28,190,1,14.68
309,WV2016,0,0,0,0.0
310,WY2016,0,0,0,0.0
311,US2016,721729,7496910,86,9.63
312,AK2015,0,0,0,0.0
313,AL2015,0,0,0,0.0
314,AR2015,49,437,2,11.21
315,AZ2015,584,6216,1,9.4
316,CA2015,75346,837761,13,8.99
317,CO2015,6477,64264,1,10.08
318,CT2015,25399,192721,3,13.18
319,DC2015,30043,333832,1,9.0
320,DE2015,0,0,0,0.0
321,FL2015,8515,95460,2,8.92
322,GA2015,9004,170853,1,5.27
323,HI2015,0,0,0,0.0
324,IA2015,0,0,0,0.0
325,ID2015,0,0,0,0.0
326,IL2015,35653,523846,3,6.81
327,IN2015,2085,21016,1,9.92
328,KS2015,0,0,0,0.0
329,KY2015,0,0,0,0.0
330,LA2015,979,11829,1,8.28
331,MA2015,27418,353299,3,7.76
332,MD2015,44707,535953,5,8.34
333,ME2015,0,0,0,0.0
334,MI2015,491,4292,1,11.44
335,MN2015,2300,24209,1,9.5
336,MO2015,1724,20622,1,8.36
337,MS2015,0,0,0,0.0
338,MT2015,0,0,0,0.0
339,NC2015,684,8651,1,7.9
340,ND2015,0,0,0,0.0
341,NE2015,0,0,0,0.0
342,NH2015,0,0,0,0.0
343,NJ2015,31193,304212,6,10.25
344,NM2015,0,0,0,0.0
345,NV2015,760,8344,1,9.11
346,NY2015,364797,2816085,7,12.95
347,OH2015,3049,39672,2,7.69
348,OK2015,0,0,0,0.0
349,OR2015,2205,24125,2,9.14
350,PA2015,60692,775920,6,7.82
351,RI2015,4795,25868,1,18.54
352,SC2015,0,0,0,0.0
353,SD2015,0,0,0,0.0
354,TN2015,0,0,0,0.0
355,TX2015,9585,179614,3,5.34
356,UT2015,5589,55620,1,10.05
357,VA2015,15929,196432,1,8.11
358,VT2015,0,0,0,0.0
359,WA2015,433,5288,6,8.18
360,WI2015,28,191,1,14.66
361,WV2015,0,0,0,0.0
362,WY2015,0,0,0,0.0
363,US2015,770510,7636632,78,10.09
364,AK2014,0,0,0,0.0
365,AL2014,0,0,0,0.0
366,AR2014,49,431,2,11.35
367,AZ2014,0,0,0,0.0
368,CA2014,74025,831614,13,8.9
369,CO2014,6910,64041,1,10.79
370,CT2014,22043,168552,4,13.08
371,DC2014,29119,330998,1,8.8
372,DE2014,0,0,0,0.0
373,FL2014,8760,94753,2,9.25
374,GA2014,11527,165134,1,6.98
375,HI2014,0,0,0,0.0
376,IA2014,0,0,0,0.0
377,ID2014,0,0,0,0.0
378,IL2014,39853,581666,3,6.85
379,IN2014,2091,20506,1,10.2
380,KS2014,0,0,0,0.0
381,KY2014,0,0,0,0.0
382,LA2014,1068,11513,1,9.27
383,MA2014,31636,360983,3,8.76
384,MD2014,46246,543940,5,8.5
385,ME2014,0,0,0,0.0
386,MI2014,400,4245,2,9.43
387,MN2014,2321,23713,1,9.79
388,MO2014,1700,21755,1,7.81
389,MS2014,0,0,0,0.0
390,MT2014,0,0,0,0.0
391,NC2014,680,8670,1,7.84
392,ND2014,0,0,0,0.0
393,NE2014,0,0,0,0.0
394,NH2014,0,0,0,0.0
395,NJ2014,31575,302790,6,10.43
396,NM2014,0,0,0,0.0
397,NV2014,768,8299,1,9.25
398,NY2014,394180,2853210,6,13.82
399,OH2014,3646,41534,2,8.78
400,OK2014,0,0,0,0.0
401,OR2014,2160,23447,4,9.21
402,PA2014,63255,826752,5,7.65
403,RI2014,4158,27928,1,14.89
404,SC2014,0,0,0,0.0
405,SD2014,0,0,0,0.0
406,TN2014,100,1162,1,8.57
407,TX2014,8909,172486,3,5.17
408,UT2014,6274,60682,1,10.34
409,VA2014,16642,202017,1,8.24
410,VT2014,0,0,0,0.0
411,WA2014,401,4734,6,8.48
412,WI2014,0,0,0,0.0
413,WV2014,0,0,0,0.0
414,WY2014,0,0,0,0.0
415,US2014,810494,7757555,79,10.45
416,AK2013,0,0,0,0.0
417,AL2013,0,0,0,0.0
418,AR2013,48,417,2,11.58
419,AZ2013,0,0,0,0.0
420,CA2013,71337,835673,13,8.54
421,CO2013,6507,61664,1,10.55
422,CT2013,19563,189822,2,10.31
423,DC2013,30970,325373,1,9.52
424,DE2013,0,0,0,0.0
425,FL2013,7948,91467,2,8.69
426,GA2013,12569,156482,1,8.03
427,HI2013,0,0,0,0.0
428,IA2013,0,0,0,0.0
429,ID2013,0,0,0,0.0
430,IL2013,30584,573178,4,5.34
431,IN2013,2096,21222,1,9.87
432,KS2013,0,0,0,0.0
433,KY2013,0,0,0,0.0
434,LA2013,1072,11343,1,9.45
435,MA2013,47149,361004,2,13.06
436,MD2013,45807,540970,5,8.47
437,ME2013,0,0,0,0.0
438,MI2013,533,6083,1,8.77
439,MN2013,1870,19102,1,9.79
440,MO2013,1735,22205,1,7.81
441,MS2013,0,0,0,0.0
442,MT2013,0,0,0,0.0
443,NC2013,588,7405,1,7.94
444,ND2013,0,0,0,0.0
445,NE2013,0,0,0,0.0
446,NH2013,0,0,0,0.0
447,NJ2013,31898,300940,5,10.6
448,NM2013,0,0,0,0.0
449,NV2013,701,8276,1,8.47
450,NY2013,391038,2864489,6,13.65
451,OH2013,2917,44054,2,6.62
452,OK2013,0,0,0,0.0
453,OR2013,1996,22473,4,8.88
454,PA2013,63526,813788,4,7.81
455,RI2013,3443,26424,1,13.03
456,SC2013,0,0,0,0.0
457,SD2013,0,0,0,0.0
458,TN2013,208,1782,1,11.68
459,TX2013,6190,60767,3,10.19
460,UT2013,5779,54111,1,10.68
461,VA2013,15897,194604,1,8.17
462,VT2013,0,0,0,0.0
463,WA2013,478,5941,6,8.04
464,WI2013,0,0,0,0.0
465,WV2013,346,3982,1,8.68
466,WY2013,0,0,0,0.0
467,US2013,804792,7625041,75,10.55
468,AK2012,0,0,0,0.0
469,AL2012,0,0,0,0.0
470,AR2012,52,463,2,11.23
471,AZ2012,0,0,0,0.0
472,CA2012,49095,684793,12,7.17
473,CO2012,5083,52471,1,9.69
474,CT2012,18680,192711,2,9.69
475,DC2012,29239,324605,1,9.01
476,DE2012,0,0,0,0.0
477,FL2012,7093,83895,2,8.45
478,GA2012,12015,156955,1,7.65
479,HI2012,0,0,0,0.0
480,IA2012,0,0,0,0.0
481,ID2012,0,0,0,0.0
482,IL2012,33992,552777,3,6.15
483,IN2012,1940,20290,1,9.56
484,KS2012,0,0,0,0.0
485,KY2012,0,0,0,0.0
486,LA2012,924,10586,1,8.72
487,MA2012,17162,349839,2,4.91
488,MD2012,43786,528041,5,8.29
489,ME2012,0,0,0,0.0
490,MI2012,556,6880,1,8.08
491,MN2012,1500,17309,1,8.67
492,MO2012,1504,21589,1,6.97
493,MS2012,0,0,0,0.0
494,MT2012,0,0,0,0.0
495,NC2012,562,7124,1,7.88
496,ND2012,0,0,0,0.0
497,NE2012,0,0,0,0.0
498,NH2012,0,0,0,0.0
499,NJ2012,28067,287147,6,9.77
500,NM2012,0,0,0,0.0
501,NV2012,683,8128,1,8.4
502,NY2012,390271,2747870,6,14.2
503,OH2012,2368,33929,2,6.98
504,OK2012,0,0,0,0.0
505,OR2012,2044,24804,4,8.24
506,PA2012,70607,875043,14,8.07
507,RI2012,1956,23623,1,8.28
508,SC2012,0,0,0,0.0
509,SD2012,0,0,0,0.0
510,TN2012,197,1744,1,11.28
511,TX2012,7395,70181,2,10.54
512,UT2012,3738,38174,1,9.79
513,VA2012,15993,187913,1,8.51
514,VT2012,0,0,0,0.0
515,WA2012,562,6972,6,8.06
516,WI2012,0,0,0,0.0
517,WV2012,361,4172,1,8.66
518,WY2012,0,0,0,0.0
519,US2012,747421,7320028,83,10.21
520,AK2011,0,0,0,0.0
521,AL2011,0,0,0,0.0
522,AR2011,48,428,2,11.1
523,AZ2011,0,0,0,0.0
524,CA2011,67248,826591,13,8.14
525,CO2011,4939,50441,1,9.79
526,CT2011,18955,184970,4,10.25
527,DC2011,32464,318585,1,10.19
528,DE2011,0,0,0,0.0
529,FL2011,7545,85624,3,8.81
530,GA2011,13541,170501,1,7.94
